"ID","NAME","DESCRIPTION"
"S15.FR","Non profit institutions serving households, France","Non profit institutions serving households, France excluding Guadeloupe (GP), Guyane (GF), La Réunion (RE), Martinique (MQ), Mayotte (YT), Nouvelle-Calédonie (NC), Polynésie française (PF), Saint-Barthélemy (BL), Saint-Martin (MF), Saint-Pierre-et-Miquelon (PM), Terres australes françaises (TF), Wallis-et-Futuna (WF)"
"S15.GB","Non profit institutions serving households, United Kingdom of Great Britain and Northern Ireland (the)","Non profit institutions serving households, United Kingdom of Great Britain and Northern Ireland (the)"
"S15.GE","Non profit institutions serving households, Georgia","Non profit institutions serving households, Georgia"
"S15.GG","Non profit institutions serving households, Guernsey","Non profit institutions serving households, Guernsey"
"S15.GI","Non profit institutions serving households, Gibraltar","Non profit institutions serving households, Gibraltar"
"S15.GR","Non profit institutions serving households, Greece","Non profit institutions serving households, Greece"
"S15.HK","Non profit institutions serving households, Hong Kong","Non profit institutions serving households, Hong Kong"
"S15.HR","Non profit institutions serving households, Croatia","Non profit institutions serving households, Croatia"
"S15.HU","Non profit institutions serving households, Hungary","Non profit institutions serving households, Hungary"
"S15.ID","Non profit institutions serving households, Indonesia","Non profit institutions serving households, Indonesia"
"S15.IE","Non profit institutions serving households, Ireland","Non profit institutions serving households, Ireland"
"S15.IL","Non profit institutions serving households, Israel","Non profit institutions serving households, Israel"
"S15.IM","Non profit institutions serving households, Isle of Man","Non profit institutions serving households, Isle of Man"
"S15.IN","Non profit institutions serving households, India","Non profit institutions serving households, India"
"S15.IO","Non profit institutions serving households, British Indian Ocean Territory (the)","Non profit institutions serving households, British Indian Ocean Territory (the)"
"S15.IS","Non profit institutions serving households, Iceland","Non profit institutions serving households, Iceland"
"S15.IT","Non profit institutions serving households, Italy","Non profit institutions serving households, Italy"
"S15.JE","Non profit institutions serving households, Jersey","Non profit institutions serving households, Jersey"
"S15.JP","Non profit institutions serving households, Japan","Non profit institutions serving households, Japan"
"S15.KE","Non profit institutions serving households, Kenya","Non profit institutions serving households, Kenya"
"S15.KR","Non profit institutions serving households, Korea (the Republic of)","Non profit institutions serving households, Korea (the Republic of)"
"S15.KY","Non profit institutions serving households, Cayman Islands (the)","Non profit institutions serving households, Cayman Islands (the)"
"S15.KZ","Non profit institutions serving households, Kazakhstan","Non profit institutions serving households, Kazakhstan"
"S15.LB","Non profit institutions serving households, Lebanon","Non profit institutions serving households, Lebanon"
"S15.LR","Non profit institutions serving households, Liberia","Non profit institutions serving households, Liberia"
"S15.LU","Non profit institutions serving households, Luxembourg","Non profit institutions serving households, Luxembourg"
"S15.LV","Non profit institutions serving households, Latvia","Non profit institutions serving households, Latvia"
"S15.LY","Non profit institutions serving households, Libya","Non profit institutions serving households, Libya"
"S15.ME","Non profit institutions serving households, Montenegro","Non profit institutions serving households, Montenegro"
"S15.MH","Non profit institutions serving households, Marshall Islands (the)","Non profit institutions serving households, Marshall Islands (the)"
"S15.MK","Non profit institutions serving households, Macedonia (the former Yugoslav Republic of)","Non profit institutions serving households, Macedonia (the former Yugoslav Republic of)"
"S15.MN","Non profit institutions serving households, Mongolia","Non profit institutions serving households, Mongolia"
"S15.MU","Non profit institutions serving households, Mauritius","Non profit institutions serving households, Mauritius"
"S15.MW","Non profit institutions serving households, Malawi","Non profit institutions serving households, Malawi"
"S15.MX","Non profit institutions serving households, Mexico","Non profit institutions serving households, Mexico"
"S15.NG","Non profit institutions serving households, Nigeria","Non profit institutions serving households, Nigeria"
"S15.NL","Non profit institutions serving households, Netherlands (the)","Non profit institutions serving households, Netherlands excluding Aruba (AW), Bonaire, Saint Eustatius and Saba (BQ), Curacao (CW), Sint Maarten (SX)"
"S15.NO","Non profit institutions serving households, Norway","Non profit institutions serving households, Norway excluding Svalbard and Jan Mayen (SJ)"
"S15.NZ","Non profit institutions serving households, New Zealand","Non profit institutions serving households, New Zealand"
"S15.OM","Non profit institutions serving households, Oman","Non profit institutions serving households, Oman"
"S15.PA","Non profit institutions serving households, Panama","Non profit institutions serving households, Panama"
"S15.PE","Non profit institutions serving households, Peru","Non profit institutions serving households, Peru"
"S15.PG","Non profit institutions serving households, Papua New Guinea","Non profit institutions serving households, Papua New Guinea"
"S15.PH","Non profit institutions serving households, Philippines (the)","Non profit institutions serving households, Philippines (the)"
"S15.PL","Non profit institutions serving households, Poland","Non profit institutions serving households, Poland"
"S15.PT","Non profit institutions serving households, Portugal","Non profit institutions serving households, Portugal"
"S15.QA","Non profit institutions serving households, Qatar","Non profit institutions serving households, Qatar"
"S15.RO","Non profit institutions serving households, Romania","Non profit institutions serving households, Romania"
"S15.RS","Non profit institutions serving households, Serbia","Non profit institutions serving households, Serbia"
"S15.RU","Non profit institutions serving households, Russian Federation (the)","Non profit institutions serving households, Russian Federation (the)"
"S15.SA","Non profit institutions serving households, Saudi Arabia","Non profit institutions serving households, Saudi Arabia"
"S15.SC","Non profit institutions serving households, Seychelles","Non profit institutions serving households, Seychelles"
"S15.SD","Non profit institutions serving households, Sudan (the)","Non profit institutions serving households, Sudan (the)"
"S15.SE","Non profit institutions serving households, Sweden","Non profit institutions serving households, Sweden"
"S15.SG","Non profit institutions serving households, Singapore","Non profit institutions serving households, Singapore"
"S15.SH","Non profit institutions serving households, Saint Helena, Ascension and Tristan da Cunha","Non profit institutions serving households, Saint Helena, Ascension and Tristan da Cunha"
"S15.SI","Non profit institutions serving households, Slovenia","Non profit institutions serving households, Slovenia"
"S15.SK","Non profit institutions serving households, Slovakia","Non profit institutions serving households, Slovakia"
"S15.TH","Non profit institutions serving households, Thailand","Non profit institutions serving households, Thailand"
"S15.TR","Non profit institutions serving households, Turkey","Non profit institutions serving households, Turkey"
